0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0163265306122449,0.933983
0.0163265306122449,0.937734
0.0163265306122449,0.939105
0.0163265306122449,0.941102
0.0163265306122449,0.940336
0.0163265306122449,0.924481
0.0163265306122449,0.943673
0.0163265306122449,0.933549
0.0163265306122449,0.937176
0.0163265306122449,0.935897
0.0163265306122449,0.943536
0.0163265306122449,0.936566
0.0163265306122449,0.935748
0.0163265306122449,0.941604
0.0163265306122449,0.936899
0.0163265306122449,0.940674
0.0163265306122449,0.932028
0.0163265306122449,0.932357
0.0163265306122449,0.937115
0.0163265306122449,0.933146
0.0163265306122449,0.932257
0.0163265306122449,0.938526
0.0163265306122449,0.936243
0.0163265306122449,0.939216
0.0163265306122449,0.93296
0.0163265306122449,0.930801
0.0163265306122449,0.943082
0.0163265306122449,0.938214
0.0163265306122449,0.929255
0.0163265306122449,0.938913
0.0326530612244898,0.715354
0.0326530612244898,0.704355
0.0326530612244898,0.709298
0.0326530612244898,0.701071
0.0326530612244898,0.697427
0.0326530612244898,0.719388
0.0326530612244898,0.721368
0.0326530612244898,0.726872
0.0326530612244898,0.718338
0.0326530612244898,0.687351
0.0326530612244898,0.70372
0.0326530612244898,0.718457
0.0326530612244898,0.702056
0.0326530612244898,0.695584
0.0326530612244898,0.714018
0.0326530612244898,0.700963
0.0326530612244898,0.71249
0.0326530612244898,0.701925
0.0326530612244898,0.715291
0.0326530612244898,0.712406
0.0326530612244898,0.6949
0.0326530612244898,0.707936
0.0326530612244898,0.727795
0.0326530612244898,0.706557
0.0326530612244898,0.707777
0.0326530612244898,0.714365
0.0326530612244898,0.686107
0.0326530612244898,0.704885
0.0326530612244898,0.722348
0.0326530612244898,0.706482
0.04897959183673469,0.474955
0.04897959183673469,0.472941
0.04897959183673469,0.470171
0.04897959183673469,0.453348
0.04897959183673469,0.443052
0.04897959183673469,0.473617
0.04897959183673469,0.492015
0.04897959183673469,0.472356
0.04897959183673469,0.465632
0.04897959183673469,0.481238
0.04897959183673469,0.47468
0.04897959183673469,0.475193
0.04897959183673469,0.490189
0.04897959183673469,0.459738
0.04897959183673469,0.476788
